101_DSS,102_DSS,T0.7_DSS,103_DSS,100_DSS,106_DSS,104_DSS,ID,75_DSS,3369_VECPAC,3673_VECPAC,3354_VECPAC,3319_VECPAC,3678_VECPAC,3353_VECPAC,3337_VECPAC,3675_VECPAC,3329_VECPAC,3307_VECPAC,3680_VECPAC,3302_VECPAC,3677_VECPAC,3674_VECPAC,3688_VECPAC,3679_VECPAC,941_LPS,934_LPS,935_LPS,940_LPS
18.51017463476546,21.126766697652876,21.170805030469182,19.976539642816576,21.528303882941092,19.712597982204976,20.0145799179434,Octan-2-yl palmitate-P,21.10323006126904,21.06766643052152,21.353990801751777,21.666820260557778,21.77171271626758,20.909596619453275,20.68214447295243,21.4924825260643,20.213975534351633,20.25056167882607,20.726772116238248,19.557040253405585,17.2793330704936,20.68214447295243,20.622527347301173,20.25056167882607,,21.81796830491396,,22.10541450003973,21.94867132515933
15.12875857198395,,,,,,,"Octanamide, N-(2-hydroxyethyl)--P",,,,,,,,18.30220491422171,,,,,,,,,,,,,
,9.278074164691516,,,7.872950517460959,8.329782236261714,8.29113811998227,"Octane, 1-propoxy--P",4.682530016580031,12.89891293860039,12.11766569327182,12.058715523098858,13.279955504586576,12.34252853444541,10.057422420940377,13.108609595893816,11.54057039968994,13.021065974882577,12.45432714538583,12.11766569327182,13.142314848172498,10.672271935739,12.058715523098858,13.021065974882577,12.401988378273696,12.880164910288896,11.56313048544034,11.387260509308708,13.0414810573932
19.490728410067863,20.641185112479572,21.98787118720285,20.18444468450388,21.296347270004745,20.109784293625292,19.712597982204976,Octanoic acid-P,20.90424816618832,20.45780811825055,20.13029494729554,20.55800492083832,20.68214447295243,20.311550126033207,20.45780811825055,20.909596619453275,20.311550126033207,20.97208011605648,20.176184762722553,20.764520586708755,20.622527347301173,20.25056167882607,20.909596619453275,20.282845106291333,21.03071867276113,21.030106292274233,21.15716649191821,20.637451546160506,20.558454426238985
,10.487163562652496,17.33158696479628,10.38112902322238,,,8.02407066862705,Octocrylene-P,10.820501092703577,,,15.419080398564928,,12.648367971552656,,13.451920274104108,13.748949654230756,15.132034197194876,13.841717174472093,12.89891293860039,12.54198645666189,,,14.016760511899433,14.016760511899433,,14.059922412266832,13.222275426376155,14.228627663913358
26.97864927073885,25.653757623520484,,26.19944442357079,,26.6201800912091,26.398894623732556,Octopamine-P,,,,,,,,,,,,,,,,,,,25.218309232050547,26.34096517761366,27.16444445888146
22.887776930627812,21.473874637841547,,22.80811880182215,19.663395774068803,21.296347270004745,29.037719087970096,Ornithine-P,23.4997142344362,,23.089706815587537,23.569275194584492,,,,,,,,,,23.657146018107714,,26.73113762020699,,,,,
18.96000390401945,18.545485015279446,20.764191715040603,20.074428529533243,18.36647082551729,19.423019197334487,19.459833110503997,Oxalic acid-P,19.884317064186444,20.37293560987165,19.883009781599384,19.557040253405585,19.883009781599384,20.213975534351633,19.619613701792996,19.59111089718225,20.13029494729554,20.015400450181136,19.70604811101948,20.796120366639247,20.311550126033207,19.981136793731093,20.55800492083832,20.08581433828977,20.796120366639247,19.74128457160264,19.824517331307465,19.636106587463576,19.83768566429497
,,15.91067078511715,13.615944742457838,9.278074164691516,13.056286053658395,11.241440816695498,"Oxalic acid, allyl octyl ester-P",13.056286053658395,16.318348938049894,,,16.438081737124296,15.450219862387351,,16.196815076915343,,15.717284783435158,15.942851569939227,15.21264934573445,15.535519046537786,15.06216893372275,16.196815076915343,,15.942851569939227,,,,
17.098247966664776,20.31399972837066,22.30432585442568,16.578530185220774,21.126766697652876,17.85878822244882,19.31692204122292,p-Hydroxydiisopropylbenzene-P,21.02163069756207,20.311550126033207,19.7849784688428,19.836815898828075,20.55800492083832,19.91599258463902,19.7849784688428,20.412894326028773,20.048178093508255,20.176184762722553,20.282845106291333,20.282845106291333,19.91599258463902,19.70604811101948,20.45780811825055,19.836815898828075,20.55800492083832,20.09036378469853,20.207319304619368,19.775251972024225,19.941210036444023
7.771536565134165,10.38112902322238,16.374401143949182,10.103061377065924,10.227928344865886,8.02407066862705,7.933656850586039,p-Toluic acid-P,7.771536565134165,,9.093836633449822,7.349333144756701,,5.271128254903739,,9.389423714485895,6.626991504049017,8.31836637721953,8.035836504586728,,,,,8.462081508199269,,7.241913292508812,8.920915483404572,6.726464603125888,
23.96446493667471,24.127664019786877,26.26246064579268,24.88015798405196,24.45243153284123,24.60826210984006,22.23868736466526,Palmitelaidic acid-P,24.80567999357708,23.044533775765217,23.242736859447103,23.88488575755639,24.207207247099554,22.74375232752856,23.657146018107714,25.9241598873494,23.242736859447103,22.03062413594252,24.574684280008256,,24.6788673152338,23.044533775765217,23.347029901067888,23.715597582762086,23.569275194584492,23.268638665763092,22.84098617702293,23.935065827088604,23.74789648038563
22.962755382669226,19.075534084213626,27.16552195326063,,20.641185112479572,19.94786825646556,20.13023649337836,Palmitic Acid-P,20.947461276826346,17.04096178105604,,18.783583416561473,15.097648609267608,16.271278806206077,18.71169549787637,20.726772116238248,24.286213584134483,18.167845091610587,18.884904222816218,21.59232670698472,,19.59111089718225,23.242736859447103,,16.158757824965644,16.05146968710499,21.44814892156608,23.06320848115337,23.41123570577444
16.089133075325154,17.77986918874094,19.51935503947364,17.303192362532272,17.708997530179452,16.3316947026017,16.97862927667314,Pantolactone-P,16.431876234306806,17.482898816498015,16.966836940679226,17.50757132344384,18.146732428191484,17.224687891483637,17.452984868127295,17.9703152804029,17.224687891483637,17.771453411231228,17.80530050683495,17.50757132344384,17.55107639663601,16.562735290244287,17.341737961303735,17.50757132344384,17.71935181383045,17.273225108573627,17.37101850403726,17.31380941290769,17.37101850403726
,,,13.790635235239415,22.438015312015946,22.470899925094425,20.69686745967054,Pantothenic acid-P,22.41266987563089,,,,,,,,,,,,,,,,,,,,
,12.692355587562428,14.526211862098686,,,,,Pentacosanoic acid-P,,,13.525964325740455,13.279955504586576,,,,,,,,,,11.627538463099029,,,,,,,
22.02643659489743,22.438015312015946,23.63614345718412,22.27119795290972,22.27119795290972,22.23868736466526,21.853878413771135,Pentadecanoic acid-P,22.438015312015946,22.36242904585225,21.666820260557778,22.714432844311936,22.36242904585225,21.88138606260412,22.217637896331325,22.536310350970176,22.15361929401101,22.083540039335475,17.527476892874603,22.59620392842164,22.42586394085616,21.72692569277056,22.03062413594252,22.25454311636915,22.59620392842164,22.281792559093713,,21.793981746731827,22.013747765218515
16.29669433477845,,,16.25524016795433,14.330881153198352,14.69237703780166,15.69162437018483,"Pentanedioic acid, 2-[(trimethylsilyl)oxy]--P",14.41829581947328,,,,,,,,16.562735290244287,,,,,,18.04262601659242,,,,,,
6.985893041230985,,,8.02407066862705,8.228155816633913,7.832200207475028,2.6975912378214906,"Pentanedioic acid, 2,4-bis[(trimethylsilyl)oxy]-P",5.783746064070977,8.70137053681611,,,,7.833154813790467,,,,,,,,,,,10.597362448682182,,,8.734500306681838,
5.783746064070977,8.329782236261714,,7.237424327298849,,6.146813626862924,6.985893041230985,"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]--P",3.3126929426544227,9.653884326979462,6.626991504049017,6.263809164395452,9.786396331438558,4.387558178619198,9.959343445348225,9.093836633449822,5.780781826731148,7.833154813790467,7.101979900361118,6.011485675066638,9.653884326979462,2.858038697389123,7.101979900361118,8.31836637721953,6.626991504049017,8.318873123777852,8.734500306681838,5.811666046257568,8.59654024064751
17.54089681836928,18.400340891137283,18.874713142144913,,17.373283717777664,17.708997530179452,,Pentanoic acid-P,,17.89229167697303,16.52855482367925,16.62015830441966,18.27004821318735,17.482898816498015,16.46608106041675,18.384743776911353,17.380273325481745,18.023288474614425,18.099405241402923,17.66005726703293,18.146732428191484,16.683230452587587,16.754017742127477,18.338252144438364,18.122745545681457,16.21186793109687,17.7034182178291,16.637119023946678,16.762001367149345
10.227928344865886,12.572828378477457,,12.038323619152653,13.15713936428066,12.884525409901451,10.44768035394635,"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",10.58144184788772,14.318504119606336,14.652475967546629,13.841717174472093,14.318504119606336,14.016760511899433,14.60283187404822,13.969017570602182,14.562548400415062,14.318504119606336,14.18125130759073,13.969017570602182,14.562548400415062,10.816519025025729,14.016760511899433,14.562548400415062,14.318504119606336,14.430528344963054,14.649709839227793,14.013071079710109,14.430528344963054
35.69370352375789,33.78761740019422,,31.32464405083582,33.78761740019422,29.18307997670736,33.78761740019422,Pentylone-P,35.69370352375789,,,,,17.66005726703293,,17.89229167697303,19.44973986247903,,13.587684171455688,,,,,8.927193914649346,,,12.76906558539342,,
0.8501757442506239,,14.978238346418712,10.227928344865886,7.144664087019271,4.6400580355342065,,Petroselinic acid-P,3.203071540108722,,,9.263169610007262,,,,11.627538463099029,11.96445884754241,,,,,,,12.934235101144486,,,,,
26.88517410245357,29.18307997670736,,27.256142839780377,28.64025839940879,28.973383738146165,25.95667430850201,Phenanthridin-6-ol-P,26.88517410245357,,,,,,,29.868658967698583,,,,,28.61890691834191,28.61890691834191,,,28.348263029980465,,,,
15.216712534481676,18.6813283179764,17.96954724511451,18.31955776679727,18.215951384677066,17.303192362532272,17.137997351351995,"Phenol, 3,5-bis(1,1-dimethylethyl)--P",17.467977900662287,,19.04180977250325,18.884904222816218,,19.006227470443676,,18.920031263707177,19.165361253897753,17.75054920086567,,19.196133957377043,16.754017742127477,18.384743776911353,19.37371528764579,19.238178509274245,,19.12605093276672,,,
16.72234370303497,17.54089681836928,19.104692403905872,17.54089681836928,18.6813283179764,17.54089681836928,16.400864662600988,Phenol-P,18.11054732763668,18.616815534080125,17.71935181383045,18.221355320032423,19.111393474644355,18.122745545681457,17.75054920086567,18.81784453532393,18.384743776911353,18.664435456008388,18.81784453532393,18.445736051641244,18.513421318437462,17.828171898501733,18.445736051641244,18.413236135757614,18.81784453532393,18.233522970115153,18.704265562482497,18.33392993367499,18.33392993367499
,,,8.329782236261714,20.31399972837066,,7.144664087019271,Phenoxyacetic acid-P,5.24052017936675,16.818730054272347,16.055258902576476,16.46608106041675,17.622626845074784,15.942851569939227,16.596599790336178,17.224687891483637,16.020041075191802,16.923768456776862,17.224687891483637,16.228616609227707,16.62015830441966,15.987340996624212,16.055258902576476,16.46608106041675,16.38183820466894,15.870275691440584,16.182276188513253,15.792674009198649,15.961734109039451
17.137997351351995,18.181120513462393,21.02163069756207,22.36485659826712,21.647293340750327,18.241505200416107,17.063095861840058,phenoxyethanol-P,17.240062989090028,19.40112825360151,19.93615921480365,19.44973986247903,19.981136793731093,19.111393474644355,18.745239137098057,19.619613701792996,19.27750979839458,19.643014490743155,19.883009781599384,19.7849784688428,19.04180977250325,18.664435456008388,19.510894133591727,19.337477715676997,19.93615921480365,18.86991126191946,19.020461548250317,18.958301595411704,18.85206134570925
29.422150649678,29.557238653472183,30.457081396249325,29.037719087970096,,28.86821948914614,30.30087492738009,Phenylalanine-P,30.0308174343997,29.29763490916235,28.918107641176213,28.918107641176213,29.868658967698583,28.75197080078838,28.918107641176213,29.567064319720927,29.092427567879824,29.092427567879824,28.75197080078838,28.75197080078838,28.75197080078838,28.918107641176213,28.61890691834191,29.868658967698583,28.918107641176213,29.07399956066379,29.07399956066379,29.07399956066379,28.87213728846867
26.398894623732556,28.51228500809141,29.037719087970096,28.64025839940879,30.30087492738009,29.813278009564595,,Phenylpropanolamine-P,,,26.951515096076143,25.122634110113633,,,,19.428052268837387,25.05852323335223,25.05852323335223,27.65286924529807,27.37166722129166,,,24.574684280008256,17.66005726703293,,28.87213728846867,27.84527922556969,28.17553743786595,28.576111494722007
,,,,,,,Phlorizin-P,,14.652475967546629,,13.927344928519762,14.82252358726726,13.969017570602182,14.37430701565699,14.37430701565699,14.318504119606336,14.75275386904812,14.69462912360585,14.016760511899433,,13.705036517264892,13.705036517264892,,14.43193203936262,,14.25376461166215,,
12.884525409901451,16.578530185220774,,14.802107144724356,13.680695348816036,13.586829175261787,16.089133075325154,Phloroglucinol-P,12.915434771829592,16.158757824965644,15.604385459398587,,17.04096178105604,15.645101065611946,15.942851569939227,16.562735290244287,15.758803952076102,16.49493611036931,16.49493611036931,15.805582473336615,16.055258902576476,15.248114698344054,15.805582473336615,16.128297064816426,16.410390838522662,15.792674009198649,16.084896995150103,15.686937837430404,16.02146807781511
,,,,,,19.400573338593833,Phosalone-P,,18.221355320032423,17.694233106773762,18.122745545681457,18.167845091610587,,17.80530050683495,17.828171898501733,18.099405241402923,17.30646749922955,17.2793330704936,17.80530050683495,17.80530050683495,17.9703152804029,17.75054920086567,18.354817041878665,18.445736051641244,17.07714923199533,18.4007090311226,18.507257630874637,17.7034182178291
29.557238653472183,31.32464405083582,29.422150649678,29.813278009564595,31.15675533695977,30.89176755984363,30.13788546863514,Phthalazin-1-one-P,30.65717937445432,,,,32.98634968627282,,,,,,32.98634968627282,,,,,,,,,,
21.754482536450816,21.577935223335366,23.349674462827124,21.8020320809207,21.98787118720285,21.853878413771135,21.10323006126904,Picolinic acid-P,21.754482536450816,20.55800492083832,20.282845106291333,20.45780811825055,20.909596619453275,20.521129777544616,20.796120366639247,21.13986814143362,21.13986814143362,20.45780811825055,20.412894326028773,20.97208011605648,20.796120366639247,18.584602037981732,20.764520586708755,20.796120366639247,21.27645505785365,20.558454426238985,20.70652403918444,20.0675266193533,20.28658914652212
12.772664579495904,13.99757220612477,17.683580593243956,13.24504360442354,12.572828378477457,12.772664579495904,10.820501092703577,Pimelic acid-P,10.719361350735484,14.016760511899433,13.705036517264892,13.705036517264892,13.927344928519762,11.352031553180217,13.486935356855955,13.486935356855955,13.108609595893816,13.451920274104108,13.236992756140436,12.34252853444541,12.934235101144486,12.34252853444541,,,13.021065974882577,13.46103353073559,,12.107057376649122,12.670912522341862
27.35080930430649,26.19944442357079,28.135820642674332,24.27524702220432,28.398868226790213,28.398868226790213,31.967927527737817,Pipecolic acid-P,31.15675533695977,21.4924825260643,24.286213584134483,25.201537470981773,26.73113762020699,24.03298722237363,,25.489677409059095,24.574684280008256,22.94234907146313,25.9241598873494,23.657146018107714,22.15361929401101,23.88488575755639,22.42586394085616,20.13029494729554,23.657146018107714,23.935065827088604,25.090073509677513,25.090073509677513,23.06320848115337
16.89063007353437,18.241505200416107,,17.93598319593494,18.153063191241287,17.279278563921903,17.373283717777664,"Piperidine, 1-(1-methylpentyl)--P",17.33158696479628,,,19.082710794944074,,,,20.97208011605648,,,,,,,,,,21.60303716763059,,,
21.577935223335366,,,,21.60767614047673,20.850808007307744,18.929483216725608,"Pregn-16-en-20-one, 3,18-bis(acetyloxy)-14,15-epoxy-, (3beta,5alpha,14beta,15beta)--P",21.853878413771135,,22.672666772922497,21.982890212151023,20.97208011605648,22.083540039335475,22.03062413594252,,22.819646216124017,21.06766643052152,22.793787072967287,21.72692569277056,20.909596619453275,21.4924825260643,22.25454311636915,20.909596619453275,14.18125130759073,21.94867132515933,16.350867142371794,21.81796830491396,21.64857910645581
