node,BiBC
"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-__PLS",197.78452511278243
(CH3)2C=NC2H558__PLS,20.630358551739295
"2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-__PLS",230.83118647579275
(pm)-alpha-Tocopherol acetate__PLS,239.987682846065
"(R*,S*)-2,3-Dihydroxybutanoic acid__PLS",15.613469298946054
5-Hydroxytryptophan__PLS,213.55711564623775
Itaconic acid__PLS,10.509256703625882
p-Hydroxydiisopropylbenzene__PLS,39.42067879568716
L-Tyrosine__PLS,16.141200738076982
"5alpha-Pregnane-3,20-dione__PLS",28.05862358312193
"3,4-dimethyl-5-(3,4-methylenedioxy)phenyloxazolidine__PLS",0.049589502431677174
Benzeneacetamide__PLS,5.579836267364544
1-(3-Methylphenyl)piperazine__PLS,230.1151695535911
1-(4-Hydroxybenzylidene)acetone__PLS,100.51675729526508
"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-__PLS",70.2877417565971
Phlorizin__PLS,42.53992020037173
"1,3-bis[(Trimethylsilyl)ethynyl]benzene__PLS",0.0
L-Threitol__PLS,15.617930130105357
1-Octanol__PLS,14.848546315588248
"Butanal, 2,3,4-tris[(trimethylsilyl)oxy]-, O-methyloxime, [R-(R*,R*)]-__PLS",58.06358693277176
Dodecylcyclohexane__PLS,899.4336990878496
"Benzoic acid, pentadecyl ester__PLS",1145.1828767249822
Salsoline__PLS,15.12388433254642
1-Deoxypentitol__PLS,735.8094029082669
"Cyclopentaneacetic acid, 3-oxo-2-pentyl-__PLS",13.09618882599034
D-(-)-Citramalic acid__PLS,42.07052494044824
"Furan, 2-pentyl-__PLS",31.691180284195664
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-__PLS",154.97483229895258
1-Hexadecanol__PLS,226.9149647635966
1-Hexanol__PLS,0.0
Methyl isovanillate__PLS,0.5043841703212429
Octanoic acid__PLS,283.1500790769821
Cholesterol__PLS,2.7275380226083414
