node,BiBC
"Pentitol, 3-desoxy__FEC",0.0
Id1__CPX,45.58274729440934
Scrib__CPX,506.8259612736116
Foxc2__CPX,0.0
Dynll1__CPX,1001.5156746703522
Dihydroxyacetone__FEC,0.0
Mrps5__CPX,219.00000000000364
Josd1__CPX,220.0309646313713
Shc1__CPX,693.7681816795094
Trappc14__CPX,532.5077685278247
Agrn__CPX,777.3772008691369
Ube2m__CPX,61.34528676472963
Tppp3__CPX,220.7304986126817
Nt5m__CPX,185.91023942024165
Slc44a1__CPX,0.125
Mcfd2__CPX,4.95491174403365
Tmem62__CPX,7.630637606909583
Irf3__CPX,0.0
Ndfip1__CPX,119.03394684504921
Pkn2__CPX,1056.2822000778726
Bclaf1__CPX,110.037139669761
mt-Nd2__CPX,300.0817154321733
Rock1__CPX,1520.353803616265
Eea1__CPX,829.0914769245944
Snrnp48__CPX,136.15405795143215
Ylpm1__CPX,192.48316253049742
Krcc1__CPX,87.62965003310228
Psip1__CPX,264.0083344385106
Sntb2__CPX,1074.20750744434
Ccdc88a__CPX,151.05502793089875
Arid4a__CPX,431.4403063153942
Tmem161b__CPX,261.33534067786525
Tpr__CPX,283.30853463933965
Frg1__CPX,526.8547224518785
Clpp__CPX,80.58910852647037
Fhad1__CPX,1030.3809737568788
Baz1b__CPX,50.83394735235112
Rad50__CPX,328.7574440815278
Rif1__CPX,26.01721609840733
Kif21a__CPX,243.12930589514937
Atf6b__CPX,711.1867832748503
Cd47__CPX,17.315674297316573
Psmd3__CPX,558.8666767157431
Rpl37__CPX,361.1843416668825
Ndufa8__CPX,670.3803464728034
Dlg4__CPX,1626.605707820044
Rab11fip5__CPX,11.669927844406512
Btbd2__CPX,409.18902830519676
Pawr__CPX,949.0494617385043
Thyn1__CPX,411.384892812301
Pdap1__CPX,794.8457125694084
Smc6__CPX,333.10863106273314
Nipbl__CPX,452.2684534100003
Phf3__CPX,1050.6220073366615
Ash1l__CPX,566.0309507030129
Mtor__CPX,0.32275132275132273
Camsap2__CPX,0.32275132275132273
Dhx29__CPX,4.102162077955601
Sh3bgrl__CPX,570.3050550807592
Slc22a17__CPX,2605.8033058778337
Map9__CPX,70.29764062135656
Ap2b1__CPX,209.69011421646647
Eif3g__CPX,34.74649748274264
Top1__CPX,149.44960501112837
Cct4__CPX,1.9794953633313757
Ccdc186__CPX,1129.7045005956531
Sptan1__CPX,285.11459315209106
Exph5__CPX,28.033056266811656
Tet1__CPX,220.8563255514877
Errfi1__CPX,1.0502955645251433
Dap3__CPX,220.182122084846
Bcl7a__CPX,7.157992494992223
Morn4__CPX,0.0
Nicol1__CPX,36.00838889375151
Slc2a2__CPX,29.936256017255968
Lrrc8a__CPX,310.9496021513015
Tspan9__CPX,0.00980392156862745
Snora35__CPX,17.354769837101742
Smc4__CPX,68.9549599647993
Scyl1__CPX,68.85265584748421
Lpgat1__CPX,26.583422836246484
Rplp1__CPX,17.71420400402037
Adam15__CPX,521.9059595464349
Eif3h__CPX,869.1094124464606
Hk1__CPX,403.113094208608
Tkt__CPX,454.61869171876435
Tada1__CPX,540.7603987689811
Guk1__CPX,26.52442206235654
Atp6v1f__CPX,171.81465906329706
Gpr162__CPX,232.47095592099237
